LAMMPS Description

1142  atoms
1142  ellipsoids
40  bonds
39  angles


3  atom types
2  bond types
2  angle types


0 120 xlo xhi
0 120 ylo yhi
0 0.25 zlo zhi

Masses

1 1.0  # A
2 1.0  # B
3 1.0  # C

Atoms

528  3 17.491690 72.951625 0.243308                         3          1   1
529  3 85.857601 20.581505 0.243310                         3          1   1
530  3 50.519040 69.388680 0.034962                         3          1   1
531  3 23.658952 12.233299 0.070175                         3          1   1
532  3 18.218377 5.310378 0.165903                          3          1   1
533  3 30.169154 97.726504 0.085326                         3          1   1
534  3 84.900306 97.196562 0.246842                         3          1   1
535  3 100.322676 70.778771 0.240626                        3          1   1
536  3 85.888119 83.047860 0.097861                         3          1   1
537  3 3.027576 12.859714 0.096939                          3          1   1
538  3 1.305373 65.652671 0.126894                          3          1   1
539  3 117.294951 114.564721 0.223638                       3          1   1
540  3 65.982271 93.639110 0.138942                         3          1   1
541  3 32.838972 59.768167 0.115559                         3          1   1
542  3 69.239842 114.236492 0.178015                        3          1   1
543  3 11.401994 14.989926 0.052984                         3          1   1
544  3 48.548565 101.898564 0.000095                        3          1   1
545  3 95.916596 14.469113 0.072712                         3          1   1
546  3 111.654448 73.013529 0.014959                        3          1   1
547  3 37.889793 64.188899 0.057009                         3          1   1
548  3 98.465386 118.024196 0.104208                        3          1   1
549  3 76.679473 92.587325 0.190796                         3          1   1
550  3 63.616994 116.277182 0.005990                        3          1   1
551  3 13.945837 88.530005 0.124820                         3          1   1
552  3 57.188701 74.918032 0.192681                         3          1   1
553  3 24.667568 97.102953 0.016096                         3          1   1
554  3 34.119462 104.599907 0.155348                        3          1   1
555  3 78.991268 112.848412 0.163481                        3          1   1
556  3 100.097665 53.422599 0.061500                        3          1   1
557  3 14.168724 10.468993 0.188687                         3          1   1
558  3 102.099574 102.643335 0.077083                       3          1   1
559  3 24.573204 61.058388 0.023990                         3          1   1
560  3 22.480160 79.700917 0.248657                         3          1   1
561  3 40.119319 2.913705 0.071755                          3          1   1
562  3 38.267193 94.759447 0.065170                         3          1   1
563  3 97.786056 34.448126 0.092330                         3          1   1
564  3 40.262874 98.176767 0.155790                         3          1   1
565  3 83.727279 71.106009 0.104549                         3          1   1
566  3 49.278345 44.148767 0.316485                         3          1   1
567  3 19.919231 52.162322 0.200667                         3          1   1
568  3 13.508676 55.989270 0.067504                         3          1   1
569  3 112.880439 37.434024 0.192501                        3          1   1
570  3 56.343686 4.906215 0.087015                          3          1   1
571  3 105.150741 99.354900 0.091811                        3          1   1
572  3 80.558333 46.642807 0.001618                         3          1   1
573  3 59.486644 91.759503 0.053096                         3          1   1
574  3 80.103155 25.451296 0.213179                         3          1   1
575  3 101.208061 61.175132 0.171250                        3          1   1
576  3 99.429630 76.933514 0.052097                         3          1   1
577  3 90.507042 80.896206 0.030468                         3          1   1
578  3 27.841489 19.497890 0.071250                         3          1   1
579  3 112.539578 61.540806 0.057831                        3          1   1
580  3 64.357685 114.548754 0.104206                        3          1   1
581  3 78.798234 79.924323 0.165278                         3          1   1
582  3 114.415417 77.524311 0.027233                        3          1   1
583  3 52.992046 2.097640 0.193973                          3          1   1
584  3 4.586282 24.092281 0.040175                          3          1   1
585  3 37.930932 103.453477 0.182136                        3          1   1
586  3 19.625283 24.959546 0.220094                         3          1   1
587  3 63.567661 68.851371 0.220048                         3          1   1
588  3 35.060379 96.727852 0.045285                         3          1   1
589  3 42.124548 42.944168 0.235768                         3          1   1
590  3 70.674236 110.617580 0.222394                        3          1   1
591  3 36.927465 77.651580 0.249659                         3          1   1
592  3 30.431307 40.861908 0.164922                         3          1   1
593  3 17.400743 27.711542 0.234111                         3          1   1
594  3 1.815377 41.460765 0.105442                          3          1   1
595  3 73.703907 22.116313 0.045187                         3          1   1
596  3 8.449677 91.068296 0.197213                          3          1   1
597  3 94.116696 114.347396 0.202593                        3          1   1
598  3 117.259221 40.730353 0.037108                        3          1   1
599  3 78.397703 118.824513 0.004002                        3          1   1
600  3 71.293988 36.830975 0.060612                         3          1   1
601  3 62.922302 90.881717 0.240071                         3          1   1
602  3 100.642927 2.981922 0.230230                         3          1   1
603  3 95.650044 104.199142 0.068489                        3          1   1
604  3 116.439648 15.916475 0.148563                        3          1   1
605  3 54.967210 86.559542 0.076062                         3          1   1
606  3 83.939668 54.779119 0.243839                         3          1   1
607  3 85.809902 116.701910 0.160780                        3          1   1
608  3 2.634825 16.750747 0.092458                          3          1   1
609  3 58.673223 22.561348 0.126440                         3          1   1
610  3 110.614932 85.787171 0.002690                        3          1   1
611  3 70.312491 79.691606 0.086578                         3          1   1
612  3 99.093740 20.517851 0.058457                         3          1   1
613  3 48.526680 7.807264 0.006412                          3          1   1
614  3 4.129098 57.067841 0.099735                          3          1   1
615  3 51.219460 27.569792 0.008612                         3          1   1
616  3 24.064258 54.482816 0.245758                         3          1   1
617  3 1.004780 103.165471 0.042414                         3          1   1
618  3 0.863438 71.882633 0.129745                          3          1   1
619  3 2.709567 33.572995 0.081395                          3          1   1
620  3 6.620769 63.083399 0.180183                          3          1   1
621  3 94.319409 36.017413 0.236188                         3          1   1
622  3 9.637987 64.255738 0.209462                          3          1   1
623  3 91.393641 38.966667 0.130198                         3          1   1
624  3 74.296810 80.588197 0.008682                         3          1   1
625  3 92.742872 117.443527 0.224556                        3          1   1
626  3 55.301982 115.925733 0.173573                        3          1   1
627  3 47.332591 52.813777 0.154580                         3          1   1
628  3 3.331763 91.730027 0.194321                          3          1   1
629  3 109.248663 87.915285 0.130276                        3          1   1
630  3 78.503462 15.969292 0.200169                         3          1   1
631  3 8.909373 26.078605 0.009173                          3          1   1
632  3 80.803930 64.514376 0.011995                         3          1   1
633  3 96.087058 38.004453 0.120243                         3          1   1
634  3 43.851870 49.554597 0.038390                         3          1   1
635  3 78.532847 8.537481 0.121502                          3          1   1
636  3 102.934747 39.880066 0.185470                        3          1   1
637  3 82.892062 54.108270 0.246624                         3          1   1
638  3 117.701207 78.046477 0.131200                        3          1   1
639  3 105.132503 21.108313 0.191712                        3          1   1
640  3 62.593177 18.094653 0.222086                         3          1   1
641  3 59.308016 81.877014 0.042752                         3          1   1
642  3 15.736282 93.178143 0.003067                         3          1   1
643  3 16.502904 106.457695 0.089666                        3          1   1
644  3 58.614809 90.584775 0.142513                         3          1   1
645  3 93.722197 23.047685 0.182111                         3          1   1
646  3 66.276960 18.841034 0.156764                         3          1   1
647  3 59.045695 37.346943 0.238221                         3          1   1
648  3 44.360519 75.130578 0.116616                         3          1   1
649  3 45.570970 107.326278 0.242905                        3          1   1
650  3 39.581801 30.521904 0.172581                         3          1   1
651  3 115.038931 117.688683 0.007598                       3          1   1
652  3 75.076319 19.509711 0.207965                         3          1   1
653  3 74.045069 85.261999 0.042307                         3          1   1
654  3 74.837646 92.377823 0.217913                         3          1   1
655  3 53.377759 16.637175 0.237488                         3          1   1
656  3 2.189221 69.744404 0.012923                          3          1   1
657  3 7.401692 31.713581 0.110184                          3          1   1
658  3 41.619374 95.760780 0.170925                         3          1   1
659  3 113.016713 58.308208 0.037934                        3          1   1
660  3 98.603998 75.487098 0.121497                         3          1   1
661  3 56.883916 36.562592 0.217010                         3          1   1
662  3 112.482987 69.797512 0.032016                        3          1   1
663  3 109.357469 2.281997 0.207908                         3          1   1
664  3 98.556173 19.272952 0.144046                         3          1   1
665  3 74.235001 72.488674 0.208374                         3          1   1
666  3 92.005749 10.895760 0.219821                         3          1   1
667  3 2.597706 86.197307 0.182475                          3          1   1
668  3 94.583115 61.951952 0.005451                         3          1   1
669  3 93.844700 77.773241 0.247806                         3          1   1
670  3 22.471207 82.509442 0.160913                         3          1   1
671  3 11.878727 116.513883 0.062422                        3          1   1
672  3 69.950546 39.065398 0.005865                         3          1   1
673  3 94.306659 110.738111 0.107346                        3          1   1
674  3 17.798530 19.672966 0.211804                         3          1   1
675  3 78.419777 69.735896 0.047525                         3          1   1
676  3 95.747865 82.986300 0.154530                         3          1   1
677  3 100.856921 108.027446 0.208236                       3          1   1
678  3 115.537302 90.151954 0.195797                        3          1   1
679  3 87.086388 86.799678 0.147021                         3          1   1
680  3 21.738587 89.035267 0.155465                         3          1   1
681  3 50.340161 88.987204 0.131247                         3          1   1
682  3 99.336890 98.601669 0.198878                         3          1   1
683  3 70.263493 116.207191 0.178586                        3          1   1
684  3 91.333718 54.029639 0.087806                         3          1   1
685  3 93.467715 46.925263 0.070496                         3          1   1
686  3 65.764401 45.214990 0.112053                         3          1   1
687  3 79.175247 47.972559 0.044590                         3          1   1
688  3 34.394094 58.218331 0.000838                         3          1   1
689  3 20.072980 77.050373 0.061336                         3          1   1
690  3 99.988828 93.425759 0.141239                         3          1   1
691  3 60.273237 109.236262 0.133438                        3          1   1
692  3 58.623401 46.777087 0.223211                         3          1   1
693  3 71.750874 23.374486 0.226233                         3          1   1
694  3 41.967737 4.383752 0.154608                          3          1   1
695  3 99.184972 72.769986 0.025254                         3          1   1
696  3 60.554957 97.063312 0.125535                         3          1   1
697  3 8.040619 65.208418 0.038728                          3          1   1
698  3 22.742732 27.070734 0.063253                         3          1   1
699  3 50.341276 79.275931 0.163311                         3          1   1
700  3 40.284088 31.993388 0.050403                         3          1   1
701  3 5.045016 81.190159 0.051526                          3          1   1
702  3 96.831763 72.015481 0.004809                         3          1   1
703  3 19.464015 69.117458 0.161099                         3          1   1
704  3 65.102514 102.813532 0.137151                        3          1   1
705  3 43.924569 86.939525 0.168767                         3          1   1
706  3 103.869433 35.311188 0.192164                        3          1   1
707  3 3.943634 11.148017 0.069859                          3          1   1
708  3 74.043463 23.411706 0.224234                         3          1   1
709  3 3.102188 114.071685 0.110179                         3          1   1
710  3 66.915308 107.085333 0.124183                        3          1   1
711  3 16.218571 2.844137 0.060338                          3          1   1
712  3 88.198371 88.113217 0.027011                         3          1   1
713  3 46.226280 29.004646 0.120812                         3          1   1
714  3 69.297930 59.883204 0.164066                         3          1   1
715  3 0.490687 92.368722 0.019734                          3          1   1
716  3 96.138687 113.935462 0.190836                        3          1   1
717  3 53.986177 87.121761 0.249013                         3          1   1
718  3 113.319133 116.124800 0.005564                       3          1   1
719  3 29.767591 101.311876 0.132308                        3          1   1
720  3 52.767063 97.455957 0.004035                         3          1   1
721  3 25.772633 32.432147 0.034340                         3          1   1
722  3 113.058111 22.315707 0.042163                        3          1   1
723  3 106.525332 107.627679 0.177052                       3          1   1
724  3 12.636774 75.788339 0.082804                         3          1   1
725  3 69.942536 32.371949 0.075546                         3          1   1
726  3 34.791677 29.964186 0.182693                         3          1   1
727  3 108.985050 46.395015 0.072613                        3          1   1
728  3 20.883572 2.933473 0.141245                          3          1   1
729  3 32.234598 106.527262 0.151503                        3          1   1
730  3 114.072825 112.819007 0.063304                       3          1   1
731  3 61.888416 7.800118 0.019200                          3          1   1
732  3 43.103316 41.477325 0.044259                         3          1   1
733  3 6.098874 2.759930 0.129829                           3          1   1
734  3 16.337119 101.967062 0.171291                        3          1   1
735  3 61.482493 23.934951 0.161044                         3          1   1
736  3 24.831557 4.209787 0.238508                          3          1   1
737  3 55.014695 18.541395 0.039112                         3          1   1
738  3 47.286630 58.610702 0.130777                         3          1   1
739  3 6.203403 115.895930 0.030165                         3          1   1
740  3 111.818147 80.707839 0.017577                        3          1   1
741  3 35.780137 14.073358 0.134747                         3          1   1
742  3 39.468627 116.564999 0.143529                        3          1   1
743  3 100.731929 73.333843 0.191250                        3          1   1
744  3 22.066226 113.426008 0.191523                        3          1   1
745  3 11.186019 56.756577 0.049680                         3          1   1
746  3 80.538667 105.180179 0.064173                        3          1   1
747  3 44.870575 23.130830 0.190977                         3          1   1
748  3 116.362592 55.301934 0.248864                        3          1   1
749  3 118.847438 102.878163 0.166444                       3          1   1
750  3 102.405626 15.016994 0.146048                        3          1   1
751  3 25.803470 57.191995 0.048638                         3          1   1
752  3 43.580856 104.478005 0.239025                        3          1   1
753  3 75.033918 5.483051 0.067547                          3          1   1
754  3 44.452071 17.748288 0.140483                         3          1   1
755  3 110.170205 91.570943 0.146215                        3          1   1
756  3 46.833439 95.783320 0.086173                         3          1   1
757  3 38.286501 15.789515 0.045163                         3          1   1
758  3 72.437126 91.663605 0.006501                         3          1   1
759  3 105.100452 32.427204 0.229020                        3          1   1
760  3 17.701329 18.491217 0.134400                         3          1   1
761  3 43.564147 50.886641 0.212636                         3          1   1
762  3 1.536020 61.946029 0.154167                          3          1   1
763  3 85.004706 18.071185 0.026037                         3          1   1
764  3 53.919311 36.329406 0.072861                         3          1   1
765  3 93.906299 112.944875 0.064876                        3          1   1
766  3 76.182492 72.591811 0.237924                         3          1   1
767  3 51.522867 73.035211 0.179713                         3          1   1
768  3 99.698994 38.418197 0.204573                         3          1   1
769  3 89.894449 37.796469 0.145699                         3          1   1
770  3 89.957419 10.696947 0.030111                         3          1   1
771  3 22.817894 115.545791 0.037216                        3          1   1
772  3 116.651512 100.206803 0.127762                       3          1   1
773  3 51.905822 116.945141 0.017144                        3          1   1
774  3 53.858147 76.530205 0.052990                         3          1   1
775  3 74.054917 55.318678 0.110553                         3          1   1
776  3 81.612565 111.011128 0.101849                        3          1   1
777  3 25.153816 87.997217 0.113345                         3          1   1
778  3 3.674120 65.637919 0.179164                          3          1   1
779  3 2.583563 83.726552 0.203672                          3          1   1
780  3 27.481501 91.283833 0.248045                         3          1   1
781  3 12.998782 3.930095 0.171940                          3          1   1
782  3 0.036763 94.771640 0.027834                          3          1   1
783  3 65.769951 16.191020 0.188430                         3          1   1
784  3 111.970374 66.696189 0.002194                        3          1   1
785  3 68.135231 97.829296 0.002620                         3          1   1
786  3 10.753369 63.593268 0.052849                         3          1   1
787  3 56.872058 83.065631 0.137753                         3          1   1
788  3 36.574164 85.242645 0.216691                         3          1   1
789  3 55.218848 37.830803 0.168483                         3          1   1
790  3 3.133592 14.916793 0.201271                          3          1   1
791  3 24.026697 110.620221 0.221323                        3          1   1
792  3 29.633135 24.772028 0.002643                         3          1   1
793  3 49.004806 92.746589 0.213308                         3          1   1
794  3 90.042645 13.255719 0.121027                         3          1   1
795  3 42.206835 2.005523 0.047154                          3          1   1
796  3 26.844998 108.238711 0.000058                        3          1   1
797  3 3.245110 71.013686 0.003523                          3          1   1
798  3 115.588735 102.015757 0.036974                       3          1   1
799  3 85.943965 56.852079 0.017169                         3          1   1
800  3 55.266042 31.416303 0.245702                         3          1   1
801  3 59.956658 6.832361 0.078652                          3          1   1
802  3 77.239274 88.067428 0.009836                         3          1   1
803  3 108.426827 32.352952 0.133143                        3          1   1
804  3 110.834897 113.585448 0.135047                       3          1   1
805  3 95.883917 115.762580 0.022862                        3          1   1
806  3 22.602351 69.252700 0.124610                         3          1   1
807  3 96.671187 10.016360 0.025607                         3          1   1
808  3 52.387901 66.728487 0.129272                         3          1   1
809  3 45.871722 39.295937 0.169604                         3          1   1
810  3 69.511760 102.117504 0.022412                        3          1   1
811  3 75.912631 49.110775 0.037545                         3          1   1
812  3 60.316849 85.067325 0.237271                         3          1   1
813  3 84.325486 84.607127 0.068604                         3          1   1
814  3 75.177136 83.834113 0.043517                         3          1   1
815  3 65.823785 84.644733 0.030955                         3          1   1
816  3 40.272008 104.334107 0.076756                        3          1   1
817  3 5.157177 89.405291 0.158612                          3          1   1
818  3 4.636547 6.728738 0.234412                           3          1   1
819  3 110.455932 92.898898 0.232646                        3          1   1
820  3 35.904731 23.328883 0.070736                         3          1   1
821  3 95.021472 58.588153 0.088848                         3          1   1
822  3 114.311620 59.060072 0.203156                        3          1   1
823  3 98.643494 5.184116 0.231469                          3          1   1
824  3 79.271002 118.021777 0.245961                        3          1   1
825  3 18.737255 78.641794 0.025148                         3          1   1
826  3 86.949313 29.859239 0.062350                         3          1   1
827  3 21.675919 24.559056 0.093551                         3          1   1
828  3 41.557249 51.403010 0.203129                         3          1   1
829  3 112.940517 71.109984 0.240164                        3          1   1
830  3 1.008455 67.602766 0.005685                          3          1   1
831  3 36.908181 67.009324 0.008135                         3          1   1
832  3 100.950266 79.578790 0.076078                        3          1   1
833  3 74.574705 21.236049 0.177372                         3          1   1
834  3 42.536239 88.228633 0.001920                         3          1   1
835  3 111.417855 22.137895 0.156735                        3          1   1
836  3 109.659324 71.176742 0.215792                        3          1   1
837  3 70.407597 20.772117 0.227044                         3          1   1
838  3 106.673797 70.111508 0.011912                        3          1   1
839  3 23.343666 84.823669 0.086026                         3          1   1
840  3 82.900156 85.219149 0.084252                         3          1   1
841  3 27.413595 42.901763 0.198222                         3          1   1
842  3 45.453323 47.628674 0.066993                         3          1   1
843  3 90.300346 14.830437 0.087432                         3          1   1
844  3 20.545613 78.077527 0.072314                         3          1   1
845  3 28.392757 7.058576 0.243869                          3          1   1
846  3 87.355258 33.652357 0.056199                         3          1   1
847  3 40.325360 94.025296 0.075068                         3          1   1
848  3 23.401375 108.693228 0.164604                        3          1   1
849  3 103.687599 29.908102 0.246538                        3          1   1
850  3 84.568005 27.298897 0.210326                         3          1   1
851  3 14.434180 31.036342 0.079231                         3          1   1
852  3 44.228040 57.899319 0.076348                         3          1   1
853  3 29.743551 90.915567 0.030928                         3          1   1
854  3 32.327257 31.862394 0.043264                         3          1   1
855  3 32.016793 69.831315 0.062324                         3          1   1
856  3 32.628188 0.281525 0.076914                          3          1   1
857  3 70.569205 107.734414 0.018207                        3          1   1
858  3 71.112206 104.635249 0.005985                        3          1   1
859  3 112.345400 67.789649 0.227784                        3          1   1
860  3 57.354657 89.096025 0.016891                         3          1   1
861  3 84.338512 52.967514 0.179730                         3          1   1
862  3 5.609770 27.723825 0.153759                          3          1   1
863  3 55.356469 113.116011 0.161607                        3          1   1
864  3 52.237708 25.618395 0.247070                         3          1   1
865  3 75.367076 57.351514 0.021465                         3          1   1
866  3 91.741524 0.011301 0.025804                          3          1   1
867  3 72.480098 53.296870 0.219417                         3          1   1
868  3 29.297800 53.870888 0.148913                         3          1   1
869  3 92.956602 82.277449 0.213452                         3          1   1
870  3 105.448798 117.415781 0.053902                       3          1   1
871  3 8.826080 61.955707 0.198163                          3          1   1
872  3 45.916726 6.564924 0.233713                          3          1   1
873  3 7.907369 102.002605 0.085698                         3          1   1
874  3 16.115406 56.228224 0.160349                         3          1   1
875  3 72.520196 5.025736 0.121789                          3          1   1
876  3 77.802459 74.215683 0.036206                         3          1   1
877  3 58.949634 56.389578 0.210708                         3          1   1
878  3 70.676571 117.890863 0.043493                        3          1   1
879  3 70.992830 37.885912 0.141196                         3          1   1
880  3 0.720332 4.242498 0.005295                           3          1   1
881  3 71.148219 22.462998 0.013284                         3          1   1
882  3 108.503849 90.614139 0.168822                        3          1   1
883  3 49.260589 58.785356 0.010002                         3          1   1
884  3 53.464018 11.349833 0.131960                         3          1   1
885  3 26.030178 60.040520 0.247584                         3          1   1
886  3 90.393406 1.353001 0.059888                          3          1   1
887  3 58.053590 94.880131 0.218324                         3          1   1
888  3 86.031499 101.685741 0.205089                        3          1   1
889  3 5.214057 15.967463 0.069422                          3          1   1
890  3 4.527114 29.510613 0.221080                          3          1   1
891  3 4.273794 15.047224 0.029091                          3          1   1
892  3 104.162469 86.543728 0.144027                        3          1   1
893  3 83.098310 115.159012 0.131041                        3          1   1
894  3 33.630367 97.385990 0.100909                         3          1   1
895  3 52.428262 13.710589 0.120014                         3          1   1
896  3 0.956961 106.276636 0.051744                         3          1   1
897  3 60.485807 82.809269 0.062931                         3          1   1
898  3 79.907401 4.967763 0.148861                          3          1   1
899  3 35.296235 65.924726 0.006446                         3          1   1
900  3 73.426480 48.988864 0.011609                         3          1   1
901  3 44.561602 111.537971 0.136733                        3          1   1
902  3 100.565379 25.233630 0.092595                        3          1   1
903  3 117.731621 14.252546 0.105253                        3          1   1
904  3 56.910995 102.815072 0.060193                        3          1   1
905  3 93.070512 107.690238 0.011923                        3          1   1
906  3 13.543753 106.126265 0.031186                        3          1   1
907  3 61.408251 15.699028 0.184397                         3          1   1
908  3 77.972399 53.584735 0.182729                         3          1   1
909  3 57.100814 62.272073 0.172202                         3          1   1
910  3 95.276048 65.867330 0.235962                         3          1   1
911  3 57.578466 117.653951 0.172187                        3          1   1
912  3 87.645206 55.127517 0.029808                         3          1   1
913  3 68.006220 57.897195 0.126302                         3          1   1
914  3 0.030721 63.887429 0.148711                          3          1   1
915  3 30.215790 21.211506 0.232372                         3          1   1
916  3 106.830339 27.124245 0.224550                        3          1   1
917  3 93.652066 109.187832 0.173634                        3          1   1
918  3 43.156130 112.558675 0.054562                        3          1   1
919  3 7.587874 96.158920 0.205443                          3          1   1
920  3 92.528449 33.681113 0.231087                         3          1   1
921  3 14.341404 50.230646 0.180663                         3          1   1
922  3 39.888148 85.875543 0.179965                         3          1   1
923  3 110.740764 80.851319 0.244266                        3          1   1
924  3 30.708139 58.477750 0.164545                         3          1   1
925  3 31.992988 34.961510 0.224668                         3          1   1
926  3 114.055353 104.609556 0.241166                       3          1   1
927  3 25.938387 78.525382 0.140030                         3          1   1
928  3 5.561686 117.603111 0.239698                         3          1   1
929  3 93.521730 24.464850 0.091446                         3          1   1
930  3 63.554136 19.664802 0.091687                         3          1   1
931  3 77.448838 6.735542 0.217455                          3          1   1
932  3 111.837065 55.160227 0.091420                        3          1   1
933  3 46.346437 106.398077 0.008585                        3          1   1
934  3 87.378707 44.777348 0.022007                         3          1   1
935  3 118.894952 56.150580 0.158371                        3          1   1
936  3 93.532332 37.599456 0.172848                         3          1   1
937  3 39.137675 78.637668 0.065034                         3          1   1
938  3 88.061292 89.737425 0.058865                         3          1   1
939  3 47.419531 79.666163 0.219363                         3          1   1
940  3 43.819972 12.636365 0.237659                         3          1   1
941  3 57.963961 111.159703 0.211623                        3          1   1
942  3 83.224346 78.824728 0.206150                         3          1   1
943  3 48.273982 114.232504 0.229365                        3          1   1
944  3 50.329351 59.909614 0.236071                         3          1   1
945  3 30.804948 55.263165 0.002663                         3          1   1
946  3 8.846141 77.797122 0.227085                          3          1   1
947  3 81.652625 8.289844 0.147870                          3          1   1
948  3 22.654174 7.037740 0.049238                          3          1   1
949  3 13.056886 118.571233 0.086402                        3          1   1
950  3 116.285774 65.131062 0.055265                        3          1   1
951  3 10.450331 23.728741 0.040536                         3          1   1
952  3 55.085322 61.480107 0.191439                         3          1   1
953  3 10.333186 83.074078 0.248466                         3          1   1
954  3 100.296544 33.957317 0.182469                        3          1   1
955  3 109.864583 113.065520 0.057085                       3          1   1
956  3 114.114938 79.927984 0.194997                        3          1   1
957  3 37.131389 99.179901 0.227775                         3          1   1
958  3 118.849435 90.884780 0.140672                        3          1   1
959  3 20.689451 68.193039 0.160487                         3          1   1
960  3 104.998914 35.696923 0.052765                        3          1   1
961  3 73.674912 19.156266 0.189056                         3          1   1
962  3 98.992278 81.384097 0.101025                         3          1   1
963  3 41.783789 112.949528 0.216405                        3          1   1
964  3 60.334944 70.113408 0.228540                         3          1   1
965  3 91.884186 78.479468 0.099528                         3          1   1
966  3 26.734718 64.516995 0.186382                         3          1   1
967  3 55.796988 42.851312 0.223432                         3          1   1
968  3 9.657624 48.377905 0.010706                          3          1   1
969  3 3.888635 89.295140 0.020740                          3          1   1
970  3 85.892183 88.246381 0.223333                         3          1   1
971  3 96.761376 61.421498 0.167837                         3          1   1
972  3 59.594636 25.106219 0.152625                         3          1   1
973  3 53.868419 110.042664 0.004985                        3          1   1
974  3 71.698784 117.340508 0.190116                        3          1   1
975  3 110.543985 32.880987 0.001782                        3          1   1
976  3 78.672994 57.163488 0.220667                         3          1   1
977  3 117.076952 20.450042 0.085197                        3          1   1
978  3 118.915986 88.696544 0.124171                        3          1   1
979  3 61.937097 51.603018 0.193365                         3          1   1
980  3 84.663425 32.756552 0.000653                        3          1   1
981  3 114.937714 118.884430 0.172258                      3          1   1
982  3 72.653905 107.344612 0.022690                       3          1   1
983  3 81.005293 59.908888 0.213885                        3          1   1
984  3 6.636802 53.470398 0.001475                         3          1   1
985  3 50.867783 72.061297 0.096523                        3          1   1
986  3 1.398726 108.970621 0.121267                        3          1   1
987  3 31.234474 37.236217 0.145868                        3          1   1
988  3 85.104889 86.778851 0.040878                        3          1   1
989  3 80.706900 112.196812 0.187213                       3          1   1
990  3 42.326745 16.306610 0.016801                        3          1   1
991  3 1.368911 57.939617 0.083688                         3          1   1
992  3 16.006704 97.662111 0.123543                        3          1   1
993  3 52.006614 69.022081 0.245002                        3          1   1
994  3 11.212660 103.904511 0.241093                       3          1   1
995  3 13.190317 98.818896 0.103338                        3          1   1
996  3 83.642053 17.598173 0.163999                        3          1   1
997  3 93.302870 61.887131 0.154872                        3          1   1
998  3 109.406476 118.353021 0.156911                      3          1   1
999  3 45.381128 1.556057 0.143590                         3          1   1
1000  3 88.093263 40.588440 0.059875                        3          1   1
1001  3 95.225662 105.665765 0.239245                       3          1   1
1002  3 80.518801 91.634870 0.238333                        3          1   1
1003  3 47.793644 45.746863 0.013918                        3          1   1
1004  3 8.317194 83.445295 0.128846                         3          1   1
1005  3 7.895950 49.442274 0.123567                         3          1   1
1006  3 53.339044 114.347110 0.032674                       3          1   1
1007  3 9.032835 65.939493 0.084227                         3          1   1
1008  3 68.799265 12.164569 0.042007                        3          1   1
1009  3 26.853429 36.034578 0.078153                        3          1   1
1010  3 102.227117 116.510114 0.059592                      3          1   1
1011  3 67.694342 102.484575 0.246013                       3          1   1
1012  3 117.595517 53.384424 0.051573                       3          1   1
1013  3 115.985614 12.925959 0.239453                       3          1   1
1014  3 24.386804 42.842187 0.211405                        3          1   1
1015  3 117.903477 65.138002 0.130787                       3          1   1
1016  3 72.002358 6.717704 0.232305                         3          1   1
1017  3 64.420753 69.561668 0.011986                        3          1   1
1018  3 21.421033 13.455642 0.009938                        3          1   1
1019  3 95.947358 67.570795 0.221647                        3          1   1
1020  3 109.565279 34.858636 0.158450                       3          1   1
1021  3 21.750847 93.653561 0.045436                        3          1   1
1022  3 106.940177 58.614481 0.173582                       3          1   1
1023  3 83.358896 33.282541 0.189165                        3          1   1
1024  3 47.451352 69.595938 0.193421                        3          1   1
1025  3 60.774297 41.402577 0.017274                        3          1   1
1026  3 26.399974 55.964988 0.155975                        3          1   1
1027  3 74.715705 67.370033 0.204073                        3          1   1
1028  3 111.460047 52.416748 0.243347                       3          1   1
1029  3 74.126528 112.278425 0.035407                       3          1   1
1030  3 76.917618 66.348504 0.036686                        3          1   1
1031  3 85.202985 95.908925 0.130547                        3          1   1
1032  3 52.702253 92.797067 0.012274                        3          1   1
1033  3 61.995023 89.998327 0.227732                        3          1   1
1034  3 64.165995 66.062524 0.236452                        3          1   1
1035  3 99.948498 22.527408 0.217013                        3          1   1
1036  3 106.033156 86.772573 0.073282                       3          1   1
1037  3 24.112323 53.139252 0.182838                        3          1   1
1038  3 106.774140 94.831982 0.247911                       3          1   1
1039  3 95.912816 64.372051 0.037246                        3          1   1
1040  3 77.730293 46.735185 0.164859                        3          1   1
1041  3 101.486837 65.708964 0.226729                       3          1   1
1042  3 19.288929 38.922928 0.102797                        3          1   1
1043  3 97.203235 55.516127 0.162808                        3          1   1
1044  3 16.318539 57.614647 0.124957                        3          1   1
1045  3 112.555565 53.218090 0.168373                       3          1   1
1046  3 57.141495 9.194859 0.187802                         3          1   1
1047  3 76.626782 89.569796 0.200576                        3          1   1
1048  3 64.944477 31.945611 0.092674                        3          1   1
1049  3 41.702555 18.723070 0.114723                        3          1   1
1050  3 101.804507 106.555143 0.156834                      3          1   1
1051  3 48.359487 42.702454 0.246133                        3          1   1
1052  3 114.063313 107.887460 0.003124                      3          1   1
1053  3 105.666114 34.345481 0.008629                       3          1   1
1054  3 92.151700 106.855984 0.234543                       3          1   1
1055  3 73.450373 27.089232 0.016364                        3          1   1
1056  3 54.630665 20.002987 0.049965                        3          1   1
1057  3 5.915765 88.317520 0.021109                         3          1   1
1058  3 26.454678 34.033076 0.067324                        3          1   1
